Mr. Stoll was scanning the heavens at the Keck observatory of the Lawrence Berkeley Laboratory in 1986 when his grant ran low	he was asked to switch to helping run the lab's computers	3
Mr. Stoll suspected the intruder was one of those precocious students who has fun breaking into computers	after much tracking, it became evident to Mr. Stoll, through various clues, that the hacker was not on the Berkeley campus or even in California	1
He made a midnight requisition of all the printers he could lay hands on	he could monitor all the telephone lines coming into the lab's computers	2
he rigged up an alarm system, including a portable beeper, to alert him when Sventek came on the line	discovering that the hacker had taken over the dormant account of a legitimate user named Joe Sventek	4
to alert him	Sventek came on the line	4
Mr. Stoll moved too	the hacker moved	4
Sometimes he would drag his keychain across the terminal to create static or slow the system down to frustrate his quarry	the hacker seemed to be into a sensitive file	2
The FBI initially showed little interest	he had the impression other federal security agencies were tangled up in legal red tape	3
Seems to	it's possible that the CIA and the National Security Agency were more interested than they let on to Mr. Stoll	2
One of its international specialists, Steve White, took a quick interest in Mr. Stoll's hunt	tracing the hacker to West Germany	4
ultimately tracing the hacker to West Germany	The West Germans took over	4
One of its international specialists, Steve White, took a quick interest in Mr. Stoll's hunt, ultimately tracing the hacker to West Germany.	and found Markus Hess	4
One of its international specialists, Steve White, took a quick interest in Mr. Stoll's hunt, ultimately tracing the hacker to West Germany.	and found Markus Hess	2
Mips Computer Systems Inc. today will unveil a new general-purpose computer that will compete with more expensive machines from companies such as Sun Microsystems Inc. and Digital Equipment Corp	The closely held Sunnyvale, Calif., company will announce an agreement to supply computers to Control Data Corp	3
The machine is part of an effort by Mips to establish itself as a supplier of computers, not just of integrated-circuit technology	Mips wants to wedge into markets other than traditional RISC applications such as engineering	3
The Control Data deal is a boon for Mips	it gives the the five-year-old company one more ally as it battles more established electronic concerns such as Sun, Hewlett-Packard Co., Motorola Inc. and Intel Corp. for the emerging market for RISC machines	2
because it gives the the five-year-old company one more ally	it battles more established electronic concerns such as Sun, Hewlett-Packard Co., Motorola Inc. and Intel Corp. for the emerging market for RISC machines	4
They're getting some major wins	Last month Mips agreed to supply its computers to Nixdorf Computer AG of West Germany and France's Groupe Bull	3
Sony Corp., Tandem Computers Inc. and Digital Equipment have agreed to sell MIPS computers	companies such as Japan's NEC Corp. and West Germany's Siemens A.G. have agreed to make Mips chips under license	3
to raise temporary working capital through debt issued from an agency that wouldn't be counted on the federal budget	the RTC should consider using Treasury debt	3
The borrowing to raise these funds would be paid off	assets of sick thrifts are sold	4
the RTC to issue notes for as much as 85% of the value of the assets it holds	higher interest rates paid on off-budget debt could add billions to the bailout costs, and wouldn't be subject to congressional scrutiny	1
$50 billion to be spent to sell or merge sick S&Ls and their assets	that is a net cost	1
